Date,Price,Open,High,Low,Vol.,Change %
05/16/2023,49.65,50.99,50.99,49.0,813.46K,-2.51%
05/15/2023,50.93,52.15,52.3,50.75,801.02K,-2.34%
05/14/2023,52.15,52.5,52.6,51.8,430.67K,0.10%
05/11/2023,52.1,52.15,53.2,51.67,551.15K,0.00%
05/10/2023,52.1,50.0,52.5,49.92,954.02K,4.16%
05/09/2023,50.02,52.51,52.85,49.9,1.00M,-4.72%
05/08/2023,52.5,48.0,52.6,47.63,1.64M,9.38%
05/07/2023,48.0,48.5,48.5,47.3,316.91K,-0.56%
05/03/2023,48.27,48.11,49.0,47.8,647.15K,-0.29%
05/02/2023,48.41,47.37,48.5,46.5,1.04M,2.20%
05/01/2023,47.37,49.5,49.5,47.02,693.20K,-4.71%
04/30/2023,49.71,50.62,50.89,49.2,823.47K,-1.35%
04/27/2023,50.39,50.51,50.99,49.5,1.32M,0.80%
04/26/2023,49.99,48.5,49.99,48.39,1.00M,3.22%
04/19/2023,48.43,48.71,49.44,48.23,520.65K,-0.60%
04/18/2023,48.72,46.6,49.48,46.3,1.09M,6.19%
04/13/2023,45.88,45.0,46.39,44.8,535.49K,2.41%
04/12/2023,44.8,45.5,45.9,44.7,821.34K,-1.39%
04/11/2023,45.43,44.39,45.97,44.11,841.15K,3.04%
04/10/2023,44.09,43.71,44.58,43.64,647.62K,0.94%
04/09/2023,43.68,44.81,44.98,43.66,709.69K,-2.52%
04/06/2023,44.81,46.18,46.2,44.8,1.07M,-2.97%
04/05/2023,46.18,46.8,46.8,46.0,579.85K,-1.47%
04/04/2023,46.87,47.53,47.6,45.88,1.23M,-1.37%
04/03/2023,47.52,44.66,51.0,44.66,1.79M,6.79%
04/02/2023,44.5,43.9,44.69,43.7,848.55K,1.57%
03/30/2023,43.81,43.3,44.37,42.44,2.04M,1.48%
03/29/2023,43.17,40.9,43.29,40.8,2.53M,5.94%
03/28/2023,40.75,41.0,41.19,40.48,1.41M,-0.49%
03/27/2023,40.95,41.04,41.4,40.6,1.79M,-0.12%
03/26/2023,41.0,40.0,41.7,40.0,2.57M,2.65%
03/23/2023,39.94,39.61,40.28,39.61,1.27M,0.71%
03/22/2023,39.66,39.8,40.24,39.61,1.09M,-0.38%
03/21/2023,39.81,39.8,40.25,39.72,2.21M,1.14%
03/20/2023,39.36,39.39,40.48,38.9,1.02M,-0.18%
03/19/2023,39.43,39.4,39.58,37.5,464.60K,0.08%
03/16/2023,39.4,37.01,39.4,37.0,938.48K,-0.51%
03/15/2023,39.6,39.85,40.5,36.07,1.21M,-0.50%
03/14/2023,39.8,39.12,39.9,38.0,942.87K,1.53%
03/13/2023,39.2,40.0,40.2,37.93,4.56M,-2.00%
03/12/2023,40.0,41.0,41.0,39.92,2.99M,-2.44%
03/09/2023,41.0,39.95,41.36,39.9,2.57M,2.73%
03/08/2023,39.91,40.18,40.38,39.71,2.49M,-0.60%
03/07/2023,40.15,41.05,41.15,40.15,2.29M,-2.05%
03/06/2023,40.99,41.05,41.49,40.7,1.21M,-0.24%
03/05/2023,41.09,41.0,41.2,40.65,454.61K,0.29%
03/02/2023,40.97,41.09,41.29,40.76,851.10K,0.15%
03/01/2023,40.91,41.75,41.88,40.91,1.12M,-1.89%
02/28/2023,41.7,41.7,41.94,41.35,1.57M,0.39%
02/27/2023,41.54,41.99,42.18,41.3,1.06M,-0.69%
02/26/2023,41.83,40.88,41.95,40.53,1.14M,2.47%
02/23/2023,40.82,40.61,41.05,39.9,708.69K,-0.44%
02/22/2023,41.0,41.72,42.0,40.2,1.40M,-1.44%
02/21/2023,41.6,40.75,41.6,39.86,1.26M,1.02%
02/20/2023,41.18,41.8,41.97,40.0,1.27M,-1.48%
02/19/2023,41.8,42.43,42.68,41.72,584.79K,-0.71%
02/16/2023,42.1,41.8,42.65,41.8,2.40M,1.13%
02/15/2023,41.63,41.4,42.49,41.4,1.57M,0.63%
02/14/2023,41.37,41.4,41.62,41.3,765.11K,0.24%
02/13/2023,41.27,41.55,41.9,40.88,593.33K,-0.31%
02/12/2023,41.4,41.92,42.19,41.32,1.00M,-1.43%
02/09/2023,42.0,41.18,42.29,41.06,2.94M,2.19%
02/08/2023,41.1,40.3,41.39,39.52,1.93M,2.14%
02/07/2023,40.24,40.35,40.75,39.9,2.22M,0.60%
02/06/2023,40.0,40.8,41.35,39.81,1.55M,-1.91%
02/05/2023,40.78,41.77,41.77,39.25,2.09M,-2.67%
02/02/2023,41.9,42.5,42.62,41.14,1.15M,-1.04%
02/01/2023,42.34,42.9,42.9,41.72,594.47K,-1.49%
01/31/2023,42.98,43.05,43.1,41.8,1.19M,-0.12%
01/30/2023,43.03,43.63,44.25,42.71,2.92M,-0.55%
01/29/2023,43.27,43.5,43.69,43.12,2.04M,0.49%
01/25/2023,43.06,43.0,43.47,42.75,1.75M,0.73%
01/24/2023,42.75,43.1,43.89,42.22,1.86M,-0.58%
01/23/2023,43.0,43.38,43.44,42.33,1.10M,-0.72%
01/22/2023,43.31,43.5,44.25,43.1,501.52K,-1.12%
01/19/2023,43.8,43.77,43.98,42.22,1.63M,0.02%
01/18/2023,43.79,44.25,44.35,42.06,2.99M,-0.95%
01/17/2023,44.21,45.15,45.44,44.0,701.20K,-1.97%
01/16/2023,45.1,45.11,45.77,44.95,525.77K,0.20%
01/15/2023,45.01,45.17,45.6,44.62,700.21K,0.02%
01/12/2023,45.0,46.05,46.35,43.21,3.49M,-2.17%
01/11/2023,46.0,44.3,46.77,43.5,2.98M,3.86%
01/10/2023,44.29,45.08,45.25,43.5,1.29M,-1.80%
01/09/2023,45.1,45.71,45.88,44.81,1.44M,-0.22%
01/05/2023,45.2,45.2,47.99,45.0,1.49M,0.33%
01/04/2023,45.05,41.1,45.8,38.5,2.73M,9.58%
01/03/2023,41.11,40.8,41.59,40.5,1.54M,0.71%
01/02/2023,40.82,38.75,40.89,38.75,1.85M,5.23%
12/29/2022,38.79,38.6,38.89,38.42,365.07K,0.26%
12/28/2022,38.69,38.71,38.94,38.55,71.21K,-0.05%
12/27/2022,38.71,38.9,39.1,38.6,206.12K,-0.74%
12/26/2022,39.0,39.01,39.2,38.31,317.38K,0.00%
12/25/2022,39.0,37.0,39.39,36.75,2.37M,4.45%
12/22/2022,37.34,37.3,38.15,37.0,1.47M,0.51%
12/21/2022,37.15,37.79,38.5,36.76,387.45K,-1.69%
12/20/2022,37.79,36.99,38.5,36.5,740.77K,2.22%
12/19/2022,36.97,37.28,37.31,36.4,967.85K,-0.67%
12/18/2022,37.22,37.88,37.88,36.7,706.05K,-1.74%
12/15/2022,37.88,39.09,39.1,36.65,1.15M,-1.89%
12/14/2022,38.61,39.71,39.99,38.45,1.04M,-2.57%
12/13/2022,39.63,38.0,39.74,38.0,961.99K,4.70%
12/12/2022,37.85,38.42,38.51,36.52,1.11M,-2.27%
12/11/2022,38.73,39.3,39.49,38.3,628.38K,-0.41%
12/08/2022,38.89,37.6,39.85,36.81,2.04M,3.60%
12/07/2022,37.54,36.85,37.75,36.55,1.16M,2.79%
12/06/2022,36.52,36.52,37.19,36.4,936.24K,-1.30%
12/05/2022,37.0,36.5,37.5,36.1,1.38M,1.51%
12/04/2022,36.45,35.49,36.7,35.3,593.18K,4.29%
12/01/2022,34.95,33.97,35.4,33.66,1.99M,3.37%
11/30/2022,33.81,34.07,34.7,33.4,5.84M,-0.56%
11/29/2022,34.0,32.5,34.0,32.5,1.90M,4.62%
11/28/2022,32.5,32.1,32.5,31.8,884.65K,1.34%
11/27/2022,32.07,30.84,32.1,30.78,690.76K,4.09%
11/24/2022,30.81,30.77,30.99,30.54,624.60K,0.16%
11/23/2022,30.76,30.94,31.15,30.47,643.46K,0.16%
11/22/2022,30.71,30.75,31.0,30.4,948.44K,-0.13%
11/21/2022,30.75,30.0,30.95,29.9,1.79M,3.15%
11/20/2022,29.81,29.45,31.88,29.31,1.89M,1.22%
11/17/2022,29.45,28.99,29.49,28.8,865.49K,2.61%
11/16/2022,28.7,28.7,29.49,28.4,1.34M,0.00%
11/15/2022,28.7,28.94,28.98,28.17,935.96K,-0.80%
11/14/2022,28.93,28.89,29.46,28.71,2.96M,0.56%
11/13/2022,28.77,28.14,28.98,28.14,1.12M,2.24%
11/10/2022,28.14,27.28,28.5,27.06,1.78M,2.74%
11/09/2022,27.39,26.87,27.44,26.42,975.04K,1.86%
11/08/2022,26.89,27.6,27.8,26.8,853.67K,-2.29%
11/07/2022,27.52,26.79,28.48,26.7,1.11M,2.72%
11/06/2022,26.79,27.37,27.4,26.6,277.84K,-2.12%
11/03/2022,27.37,27.55,27.6,27.1,662.96K,-1.19%
11/02/2022,27.7,27.49,28.5,27.15,1.62M,0.73%
11/01/2022,27.5,27.0,27.79,26.82,1.73M,1.85%
10/31/2022,27.0,25.82,27.0,25.82,1.82M,4.65%
10/30/2022,25.8,26.35,26.4,25.4,1.79M,-2.27%
10/27/2022,26.4,24.75,29.61,24.75,4.27M,6.93%
10/26/2022,24.69,24.7,24.74,24.6,237.00K,0.08%
10/25/2022,24.67,24.6,24.83,24.47,276.58K,0.69%
10/24/2022,24.5,24.6,24.7,24.42,953.40K,0.04%
10/23/2022,24.49,24.5,24.7,24.3,468.58K,0.49%
10/20/2022,24.37,24.43,24.8,24.0,954.70K,-0.25%
10/19/2022,24.43,24.6,25.0,24.34,1.32M,0.12%
10/18/2022,24.4,23.98,24.56,23.71,1.44M,-7.19%
10/17/2022,26.29,26.29,26.45,26.0,1.54M,0.61%
10/16/2022,26.13,25.79,26.35,25.51,943.97K,1.91%
10/13/2022,25.64,25.58,25.97,25.45,741.47K,-0.12%
10/12/2022,25.67,25.78,25.78,25.1,468.88K,-0.12%
10/11/2022,25.7,25.95,25.95,25.51,362.34K,-0.54%
10/10/2022,25.84,25.79,25.9,25.6,935.34K,0.39%
10/09/2022,25.74,25.52,25.8,25.24,315.31K,0.27%
10/05/2022,25.67,25.62,25.88,25.62,373.99K,0.31%
10/04/2022,25.59,25.0,25.8,25.0,509.56K,2.40%
10/03/2022,24.99,24.72,24.99,24.54,547.08K,1.09%
10/02/2022,24.72,24.8,24.8,24.45,319.62K,-0.32%
09/29/2022,24.8,24.48,24.8,24.26,729.55K,1.64%
09/28/2022,24.4,24.52,24.52,24.1,933.93K,-0.49%
09/27/2022,24.52,24.5,24.52,24.2,382.66K,0.08%
09/26/2022,24.5,24.4,24.82,24.05,1.41M,0.41%
09/25/2022,24.4,23.8,24.6,23.5,1.59M,3.39%
09/22/2022,23.6,23.72,23.99,23.17,1.68M,-0.59%
09/21/2022,23.74,23.9,23.9,23.53,257.76K,-0.25%
09/20/2022,23.8,23.5,23.9,23.35,355.58K,1.32%
09/19/2022,23.49,23.64,23.64,23.11,428.92K,-0.63%
09/18/2022,23.64,23.8,23.89,22.8,815.36K,-1.09%
09/15/2022,23.9,23.5,24.0,23.28,2.16M,1.79%
09/14/2022,23.48,23.96,24.4,23.2,5.26M,-6.08%
09/13/2022,25.0,25.18,25.18,24.84,386.96K,0.00%
09/12/2022,25.0,25.5,25.63,24.8,1.99M,-1.57%
09/11/2022,25.4,25.08,25.61,25.08,869.97K,1.28%
09/08/2022,25.08,25.09,25.14,24.85,771.63K,0.60%
09/07/2022,24.93,25.3,25.3,24.88,349.37K,-0.68%
09/06/2022,25.1,24.94,25.25,24.85,1.16M,1.37%
09/05/2022,24.76,24.96,25.23,24.7,2.71M,-0.72%
09/04/2022,24.94,24.92,25.07,23.8,1.91M,0.93%
09/01/2022,24.71,25.27,25.27,24.65,580.45K,-2.25%
08/31/2022,25.28,25.01,25.34,24.8,348.50K,0.32%
08/30/2022,25.2,24.54,25.45,24.27,699.69K,2.69%
08/29/2022,24.54,24.7,24.9,24.45,474.35K,-0.61%
08/28/2022,24.69,24.9,25.0,24.6,187.98K,-0.88%
08/25/2022,24.91,24.3,25.0,24.26,1.56M,2.72%
08/24/2022,24.25,24.6,24.6,24.1,1.08M,-1.22%
08/23/2022,24.55,25.0,25.04,24.5,1.19M,-0.77%
08/22/2022,24.74,25.02,25.24,24.65,1.14M,-1.12%
08/21/2022,25.02,24.95,25.21,24.75,602.85K,0.20%
08/18/2022,24.97,24.12,25.0,24.11,2.57M,4.39%
08/17/2022,23.92,23.81,24.27,23.61,2.54M,0.50%
08/16/2022,23.8,24.0,24.0,23.75,421.65K,-0.58%
08/15/2022,23.94,24.25,24.25,23.6,900.68K,-0.95%
08/14/2022,24.17,24.2,24.33,24.0,1.98M,0.37%
08/11/2022,24.08,24.26,24.4,23.91,1.02M,-0.50%
08/10/2022,24.2,24.03,24.96,24.01,2.02M,1.42%
08/09/2022,23.86,23.9,24.48,23.81,2.76M,0.29%
08/08/2022,23.79,24.27,24.27,23.75,638.47K,-1.65%
08/07/2022,24.19,24.06,24.74,24.0,5.57M,0.79%
08/04/2022,24.0,23.7,24.44,23.7,1.87M,1.87%
08/03/2022,23.56,23.3,23.64,23.16,1.28M,1.16%
08/02/2022,23.29,23.31,23.36,23.07,1.41M,0.43%
08/01/2022,23.19,23.2,23.6,23.04,630.81K,0.00%
07/31/2022,23.19,23.25,23.29,23.0,328.85K,1.44%
07/28/2022,22.86,22.7,23.5,22.6,2.23M,1.87%
07/27/2022,22.44,22.81,22.81,22.31,624.66K,-1.62%
07/26/2022,22.81,22.6,23.2,22.5,2.58M,1.20%
07/25/2022,22.54,22.59,22.8,22.47,501.74K,0.13%
07/24/2022,22.51,22.71,22.75,22.35,228.78K,0.04%
07/21/2022,22.5,22.37,22.69,22.32,891.43K,2.13%
07/20/2022,22.03,21.69,22.5,21.6,1.72M,2.32%
07/19/2022,21.53,21.31,21.68,21.3,2.59M,0.65%
07/18/2022,21.39,21.12,21.57,21.03,786.60K,1.28%
07/17/2022,21.12,21.38,21.46,20.9,107.35K,-1.22%
07/07/2022,21.38,21.31,21.54,21.26,186.95K,0.33%
07/06/2022,21.31,21.3,21.42,21.1,205.16K,0.61%
07/05/2022,21.18,21.62,21.73,21.0,1.05M,-0.84%
07/04/2022,21.36,22.0,22.05,21.3,327.25K,-2.11%
07/03/2022,21.82,22.78,22.78,21.63,443.38K,-3.88%
06/29/2022,22.7,22.3,22.8,22.2,1.36M,1.79%
06/28/2022,22.3,21.85,22.37,21.2,1.59M,0.59%
06/27/2022,22.17,23.38,23.52,21.9,1.43M,-4.89%
06/26/2022,23.31,23.6,23.8,23.3,73.20K,-1.23%
06/23/2022,23.6,23.6,23.77,23.13,296.76K,0.00%
06/22/2022,23.6,23.92,23.92,23.45,319.03K,-0.84%
06/21/2022,23.8,23.99,24.45,23.41,2.15M,-0.42%
06/20/2022,23.9,24.06,24.46,23.73,817.51K,-0.75%
06/19/2022,24.08,24.67,24.7,24.0,355.82K,-2.51%
06/16/2022,24.7,24.88,25.2,24.66,519.25K,-1.20%
06/15/2022,25.0,24.35,25.0,24.35,662.98K,2.67%
06/14/2022,24.35,24.25,24.59,24.2,318.41K,-0.61%
06/13/2022,24.5,24.7,24.7,24.14,1.33M,-0.77%
06/12/2022,24.69,25.4,25.4,24.42,1.49M,-3.29%
06/09/2022,25.53,25.99,25.99,25.45,1.03M,-1.24%
06/08/2022,25.85,25.9,26.3,25.77,906.70K,0.27%
06/07/2022,25.78,25.7,25.93,25.6,256.96K,0.19%
06/06/2022,25.73,25.7,25.75,25.43,115.54K,0.31%
06/05/2022,25.65,25.8,26.0,25.52,66.48K,-0.74%
06/02/2022,25.84,25.98,25.98,25.5,146.66K,0.43%
06/01/2022,25.73,26.0,26.39,25.7,898.11K,-1.04%
05/31/2022,26.0,25.5,26.5,25.1,823.88K,3.05%
05/30/2022,25.23,25.36,25.99,24.85,1.34M,0.48%
05/29/2022,25.11,25.5,25.5,25.02,406.47K,-0.55%
05/26/2022,25.25,26.0,26.35,25.02,1.57M,-2.77%
05/25/2022,25.97,26.2,26.79,25.42,2.89M,-0.50%
05/24/2022,26.1,26.51,26.84,26.03,1.00M,-1.51%
05/23/2022,26.5,26.55,27.0,26.41,1.14M,0.61%
05/22/2022,26.34,26.92,27.21,26.3,606.35K,-2.26%
05/19/2022,26.95,26.89,27.36,26.71,2.31M,-0.92%
05/18/2022,27.2,27.5,27.74,27.08,488.77K,-1.05%
05/17/2022,27.49,27.21,28.0,27.16,1.01M,1.81%
05/16/2022,27.0,27.39,27.43,26.99,957.00K,-0.59%
05/15/2022,27.16,28.38,28.4,27.16,686.32K,-2.83%
05/12/2022,27.95,28.8,28.8,26.87,4.11M,-2.71%
05/11/2022,28.73,27.0,29.3,26.99,2.26M,6.25%
05/10/2022,27.04,27.41,27.41,26.63,912.02K,-3.77%
05/09/2022,28.1,28.6,29.01,28.0,2.76M,-0.85%
05/08/2022,28.34,28.7,28.7,27.8,1.50M,0.18%
04/28/2022,28.29,26.55,30.01,26.5,4.62M,7.57%
04/27/2022,26.3,26.0,26.8,25.9,1.23M,1.35%
04/26/2022,25.95,24.81,25.98,24.65,671.48K,4.93%
04/21/2022,24.73,24.0,24.99,24.0,708.78K,1.35%
04/20/2022,24.4,24.0,24.4,23.7,626.55K,1.67%
04/19/2022,24.0,23.78,24.0,23.75,294.53K,0.84%
04/18/2022,23.8,24.21,24.34,23.8,929.12K,-1.69%
04/17/2022,24.21,24.74,24.88,23.52,468.63K,-2.14%
04/14/2022,24.74,24.5,25.0,24.5,691.52K,-1.00%
04/13/2022,24.99,25.0,25.22,24.4,1.48M,0.97%
04/12/2022,24.75,24.0,25.05,24.0,631.12K,3.56%
04/11/2022,23.9,24.4,24.4,23.4,3.25M,-1.28%
04/10/2022,24.21,24.65,24.65,24.13,380.92K,-0.82%
04/07/2022,24.41,24.92,24.92,24.2,2.71M,-2.05%
04/06/2022,24.92,25.15,25.27,24.64,544.42K,-0.32%
04/05/2022,25.0,25.3,25.3,24.75,524.37K,-1.22%
04/04/2022,25.31,25.5,25.5,25.17,114.92K,-0.35%
04/03/2022,25.4,24.99,25.46,24.4,337.75K,2.13%
03/31/2022,24.87,25.03,25.03,23.8,3.90M,-1.97%
03/30/2022,25.37,25.4,25.75,25.0,777.01K,-0.12%
03/29/2022,25.4,25.01,25.7,24.75,1.36M,1.76%
03/28/2022,24.96,25.71,26.0,24.78,3.27M,-3.70%
03/27/2022,25.92,26.01,26.48,25.63,733.32K,-0.84%
03/24/2022,26.14,26.5,26.99,26.03,1.95M,0.54%
03/23/2022,26.0,25.99,26.0,25.19,1.23M,1.76%
03/22/2022,25.55,26.7,26.8,25.3,2.36M,-1.73%
03/21/2022,26.0,25.25,27.5,25.25,9.03M,4.00%
03/20/2022,25.0,24.4,25.15,24.4,542.62K,1.67%
03/17/2022,24.59,24.69,25.1,24.35,3.62M,-0.04%
03/16/2022,24.6,24.0,25.0,23.8,11.53M,2.50%
03/15/2022,24.0,22.7,24.0,21.97,4.36M,6.05%
03/14/2022,22.63,22.6,22.88,22.5,789.67K,0.58%
03/13/2022,22.5,21.78,23.0,21.78,2.82M,3.50%
03/10/2022,21.74,21.59,21.74,21.3,656.01K,0.56%
03/09/2022,21.62,21.55,21.77,21.52,214.61K,0.56%
03/08/2022,21.5,21.61,21.9,21.45,511.26K,-1.38%
03/07/2022,21.8,21.59,22.8,21.3,1.93M,0.93%
03/06/2022,21.6,21.62,22.0,21.5,1.88M,-0.28%
03/03/2022,21.66,21.2,21.8,21.2,1.37M,1.93%
03/02/2022,21.25,20.8,21.37,20.67,382.86K,1.82%
03/01/2022,20.87,20.95,20.95,20.8,88.58K,-0.52%
02/28/2022,20.98,20.7,21.0,20.65,457.92K,-0.05%
02/27/2022,20.99,20.93,21.2,20.59,521.48K,0.91%
02/24/2022,20.8,19.91,21.0,19.5,1.82M,0.05%
02/23/2022,20.79,20.65,20.79,20.6,425.74K,0.68%
02/22/2022,20.65,20.7,21.29,20.4,1.94M,-1.53%
02/21/2022,20.97,20.97,21.1,20.7,216.58K,1.26%
02/20/2022,20.71,21.06,21.11,20.6,403.00K,-2.77%
02/17/2022,21.3,21.05,21.49,21.0,658.72K,0.42%
02/16/2022,21.21,20.85,21.5,20.85,1.74M,1.00%
02/15/2022,21.0,20.75,21.0,20.5,462.54K,1.30%
02/14/2022,20.73,20.6,21.0,20.45,480.08K,-0.34%
02/13/2022,20.8,20.8,20.8,20.25,328.89K,-0.72%
02/10/2022,20.95,20.55,21.0,20.51,2.36M,2.15%
02/09/2022,20.51,20.85,21.29,20.5,1.17M,-1.30%
02/08/2022,20.78,20.88,20.89,20.6,377.11K,-0.67%
02/07/2022,20.92,20.98,20.98,20.53,641.77K,-0.10%
02/06/2022,20.94,21.1,21.14,20.83,788.19K,-0.33%
02/03/2022,21.01,21.05,21.16,20.87,645.95K,-0.10%
02/02/2022,21.03,21.25,21.4,20.94,420.48K,-1.45%
02/01/2022,21.34,21.11,21.34,21.1,195.09K,0.95%
01/31/2022,21.14,21.1,21.35,20.9,965.23K,-0.28%
01/30/2022,21.2,21.4,21.55,21.04,461.88K,-1.17%
01/26/2022,21.45,21.48,21.8,21.3,1.36M,-0.09%
01/25/2022,21.47,21.25,21.65,21.17,1.04M,-0.09%
01/24/2022,21.49,21.36,21.49,21.24,382.32K,0.61%
01/23/2022,21.36,21.35,21.5,21.21,194.28K,-0.84%
01/20/2022,21.54,21.3,21.75,21.1,2.27M,0.75%
01/19/2022,21.38,21.5,21.74,21.0,904.53K,-0.47%
01/18/2022,21.48,21.5,21.8,21.2,643.34K,-0.09%
01/17/2022,21.5,21.39,21.5,20.9,561.87K,0.94%
01/16/2022,21.3,21.79,21.79,20.95,488.18K,-1.98%
01/13/2022,21.73,21.89,21.99,21.5,506.23K,-0.50%
01/12/2022,21.84,21.47,21.84,21.31,1.85M,1.68%
01/11/2022,21.48,21.25,21.5,21.03,757.11K,1.08%
01/10/2022,21.25,20.9,21.25,20.9,588.09K,1.48%
01/09/2022,20.94,21.48,21.58,20.9,474.61K,-2.56%
01/05/2022,21.49,21.52,21.52,21.13,176.88K,0.89%
01/04/2022,21.3,21.31,21.55,21.23,579.80K,0.14%
01/03/2022,21.27,20.82,21.27,20.71,363.51K,2.16%
01/02/2022,20.82,21.4,21.5,20.7,309.12K,-3.16%
12/30/2021,21.5,21.4,21.5,20.92,571.98K,0.47%
12/29/2021,21.4,21.5,21.7,21.22,709.05K,-0.23%
12/28/2021,21.45,20.35,22.12,20.35,3.72M,4.63%
12/27/2021,20.5,20.21,20.99,20.1,740.48K,0.74%
12/26/2021,20.35,20.22,20.44,20.07,658.01K,1.75%
12/23/2021,20.0,20.59,20.6,20.0,637.89K,-2.91%
12/22/2021,20.6,20.4,20.85,20.19,1.19M,0.98%
12/21/2021,20.4,19.98,20.4,19.7,293.56K,2.10%
12/20/2021,19.98,19.9,20.28,19.59,1.30M,0.40%
12/19/2021,19.9,20.32,20.55,19.75,1.19M,-2.26%
12/16/2021,20.36,20.49,21.0,20.11,3.06M,0.64%
12/15/2021,20.23,19.97,20.5,19.7,1.93M,1.30%
12/14/2021,19.97,20.47,20.47,19.8,2.06M,-2.59%
12/13/2021,20.5,20.97,20.97,20.5,3.82M,-1.63%
12/12/2021,20.84,21.89,21.89,19.81,9.22M,-5.74%
12/09/2021,22.11,21.0,22.11,18.75,5.48M,19.97%
12/08/2021,18.43,19.0,19.0,18.15,491.11K,-2.95%
12/07/2021,18.99,18.85,18.99,17.9,1.65M,1.06%
12/06/2021,18.79,18.74,18.9,18.69,406.07K,0.48%
12/05/2021,18.7,18.8,18.9,18.67,159.03K,-0.53%
12/02/2021,18.8,18.81,18.94,18.75,107.81K,-0.05%
12/01/2021,18.81,18.68,18.99,18.65,124.15K,0.53%
11/30/2021,18.71,18.76,18.89,18.5,262.18K,-0.11%
11/29/2021,18.73,18.94,19.0,18.7,102.04K,-0.85%
11/28/2021,18.89,18.96,18.99,18.5,128.41K,-1.41%
11/25/2021,19.16,19.13,19.45,19.08,392.26K,-0.31%
11/24/2021,19.22,19.4,19.47,19.01,247.67K,0.31%
11/23/2021,19.16,19.75,19.75,19.0,425.94K,-1.14%
11/22/2021,19.38,19.35,19.51,19.2,428.81K,0.26%
11/21/2021,19.33,20.8,21.2,19.05,2.64M,-2.23%
11/18/2021,19.77,20.1,20.1,19.6,23.69K,-1.15%
11/17/2021,20.0,19.93,20.17,19.56,391.71K,0.00%
11/16/2021,20.0,20.48,20.48,19.8,543.70K,-2.34%
11/15/2021,20.48,20.35,20.85,19.92,357.94K,-0.05%
11/14/2021,20.49,19.9,20.49,19.37,586.41K,5.78%
11/11/2021,19.37,19.5,19.57,19.11,141.46K,-0.67%
11/10/2021,19.5,19.44,19.5,19.02,129.40K,0.78%
11/09/2021,19.35,19.52,19.52,19.25,210.36K,-0.77%
11/08/2021,19.5,19.85,19.85,19.4,130.48K,0.00%
11/07/2021,19.5,19.79,19.79,19.0,189.30K,1.67%
11/04/2021,19.18,19.1,19.4,19.01,314.13K,-1.08%
11/03/2021,19.39,19.57,19.75,19.1,598.16K,-0.87%
11/02/2021,19.56,19.77,19.99,19.55,735.83K,-2.15%
11/01/2021,19.99,20.18,20.45,19.65,517.49K,-1.04%
10/31/2021,20.2,20.61,20.61,19.6,3.14M,-6.05%
10/28/2021,21.5,21.75,21.76,21.01,422.81K,-0.65%
10/27/2021,21.64,22.5,22.5,21.41,391.40K,-2.83%
10/26/2021,22.27,22.2,22.89,22.07,1.02M,1.27%
10/25/2021,21.99,21.7,22.79,21.62,1.91M,1.01%
10/24/2021,21.77,19.98,21.8,19.75,1.95M,10.51%
10/20/2021,19.7,19.91,20.0,19.4,408.60K,-0.96%
10/19/2021,19.89,20.0,20.0,19.66,904.09K,-0.25%
10/18/2021,19.94,20.0,20.2,19.89,1.26M,-4.27%
10/17/2021,20.83,21.35,21.44,20.65,2.04M,-1.42%
10/14/2021,21.13,20.2,21.7,20.2,2.37M,3.99%
10/13/2021,20.32,19.79,20.54,19.79,857.89K,2.63%
10/12/2021,19.8,19.91,19.99,19.75,253.20K,0.10%
10/11/2021,19.78,19.91,20.0,19.77,152.37K,-0.80%
10/10/2021,19.94,20.0,20.45,19.8,745.28K,-0.05%
10/06/2021,19.95,20.2,20.2,19.85,127.23K,-0.25%
10/05/2021,20.0,19.99,20.18,19.9,253.16K,0.50%
10/04/2021,19.9,20.15,20.29,19.9,68.86K,-1.00%
10/03/2021,20.1,19.99,20.4,19.99,364.28K,1.11%
09/30/2021,19.88,19.8,20.0,19.6,135.85K,-0.50%
09/29/2021,19.98,20.02,20.6,19.9,143.17K,-0.10%
09/28/2021,20.0,19.3,20.5,19.15,11.37M,2.67%
09/27/2021,19.48,19.7,19.7,19.4,198.99K,-0.61%
09/26/2021,19.6,19.7,19.9,19.54,301.74K,-0.56%
09/23/2021,19.71,19.7,19.9,19.66,297.01K,0.77%
09/22/2021,19.56,19.48,19.74,19.41,315.32K,1.03%
09/21/2021,19.36,19.37,19.52,18.9,2.41M,-0.05%
09/20/2021,19.37,19.5,19.58,19.3,774.39K,0.21%
09/19/2021,19.33,18.5,19.86,18.4,2.79M,3.98%
09/16/2021,18.59,18.74,18.82,18.4,154.89K,-0.48%
09/15/2021,18.68,18.64,18.8,18.6,394.34K,-0.11%
09/14/2021,18.7,18.83,19.06,18.7,374.64K,-0.69%
09/13/2021,18.83,18.79,18.95,18.65,133.90K,1.02%
